pair_ID,entailment_judgment,relatedness_score
7413,ENTAILMENT,4.7
7415,NEUTRAL,3.1
7421,CONTRADICTION,3.4
7424,ENTAILMENT,4.8
7425,NEUTRAL,4.1
7426,NEUTRAL,4.9
7429,NEUTRAL,3.4
7430,NEUTRAL,4.0
7431,NEUTRAL,3.1
7433,ENTAILMENT,4.9
7435,ENTAILMENT,4.0
7436,CONTRADICTION,3.3
7439,NEUTRAL,3.3
7440,NEUTRAL,3.0
7442,ENTAILMENT,4.8
7443,NEUTRAL,3.8
7447,NEUTRAL,3.4
7449,NEUTRAL,3.6
7450,NEUTRAL,2.5
7453,NEUTRAL,3.3
7456,NEUTRAL,3.6
7458,CONTRADICTION,3.8
7460,NEUTRAL,3.9
7463,NEUTRAL,3.7
7465,NEUTRAL,3.6
7467,CONTRADICTION,3.7
7469,NEUTRAL,4.9
7473,NEUTRAL,4.5
7478,CONTRADICTION,2.8
7480,NEUTRAL,3.7
7482,NEUTRAL,3.4
7484,CONTRADICTION,3.0
7488,ENTAILMENT,4.9
7489,CONTRADICTION,3.815
7490,ENTAILMENT,3.7
7494,NEUTRAL,3.9
7495,ENTAILMENT,4.6
7498,CONTRADICTION,4.0
7500,NEUTRAL,3.3
7502,NEUTRAL,2.8
7510,NEUTRAL,4.4
7512,NEUTRAL,4.1
7513,NEUTRAL,3.5
7514,NEUTRAL,4.5
7515,ENTAILMENT,4.8
7517,ENTAILMENT,4.8
7518,CONTRADICTION,4.2
7519,NEUTRAL,2.6
7520,NEUTRAL,2.1
7521,NEUTRAL,2.4
7523,NEUTRAL,2.9
7524,ENTAILMENT,4.9
7528,NEUTRAL,3.3
7529,NEUTRAL,2.8
7530,NEUTRAL,2.7
7531,NEUTRAL,3.6
7535,NEUTRAL,4.5
7536,NEUTRAL,4.0
7538,ENTAILMENT,4.5
7540,NEUTRAL,3.5
7552,ENTAILMENT,4.5
7555,ENTAILMENT,4.8
7560,NEUTRAL,3.3
7562,NEUTRAL,3.1
7565,NEUTRAL,3.3
7566,ENTAILMENT,4.8
7568,ENTAILMENT,4.5
7570,ENTAILMENT,3.5
7571,NEUTRAL,3.7
7574,ENTAILMENT,4.2
7575,ENTAILMENT,4.8
7578,ENTAILMENT,5.0
7579,NEUTRAL,2.5
7584,NEUTRAL,3.8
7585,NEUTRAL,4.4
7586,ENTAILMENT,4.6
7589,CONTRADICTION,3.5
7591,CONTRADICTION,2.8
7592,NEUTRAL,3.1
7593,CONTRADICTION,3.4
7595,ENTAILMENT,4.7
7596,CONTRADICTION,3.6
7597,NEUTRAL,4.0
7598,ENTAILMENT,5.0
7600,ENTAILMENT,4.3
7601,NEUTRAL,3.5
7602,NEUTRAL,4.4
7604,NEUTRAL,3.6
7605,ENTAILMENT,4.6
7607,NEUTRAL,3.285
7610,NEUTRAL,3.7
7614,NEUTRAL,3.4
7615,ENTAILMENT,5.0
7617,NEUTRAL,2.3
7620,NEUTRAL,3.5
7621,NEUTRAL,2.6
7623,NEUTRAL,2.1
7624,NEUTRAL,1.8
7626,ENTAILMENT,4.8
7627,CONTRADICTION,4.0
7628,ENTAILMENT,4.9
7631,NEUTRAL,3.5
7632,NEUTRAL,3.9
7633,NEUTRAL,3.8
7635,NEUTRAL,4.9
7637,ENTAILMENT,5.0
7640,ENTAILMENT,4.2
7644,NEUTRAL,2.6
7645,NEUTRAL,4.4
7646,ENTAILMENT,4.9
7650,NEUTRAL,4.285
7655,ENTAILMENT,4.9
7656,NEUTRAL,3.8
7661,NEUTRAL,4.0
7663,NEUTRAL,3.0
7664,NEUTRAL,3.5
7671,ENTAILMENT,3.0
7673,CONTRADICTION,4.3
7674,ENTAILMENT,4.1
7676,CONTRADICTION,2.6
7679,NEUTRAL,3.7
7683,NEUTRAL,2.9
7684,NEUTRAL,2.6
7685,NEUTRAL,2.5
7686,ENTAILMENT,4.7
7690,ENTAILMENT,4.1
7691,ENTAILMENT,3.5
7693,ENTAILMENT,3.5
7694,ENTAILMENT,4.2
7695,ENTAILMENT,4.8
7696,NEUTRAL,3.8
7698,ENTAILMENT,4.9
7704,NEUTRAL,1.8
7705,NEUTRAL,2.1
7706,ENTAILMENT,4.9
7708,ENTAILMENT,4.8
7709,NEUTRAL,3.3
7710,ENTAILMENT,4.1
7713,NEUTRAL,3.6
7715,ENTAILMENT,4.8
7717,ENTAILMENT,4.9
7721,NEUTRAL,4.2
7725,CONTRADICTION,3.5
7727,ENTAILMENT,4.5
7730,NEUTRAL,1.6
7735,ENTAILMENT,5.0
7736,CONTRADICTION,4.3
7737,ENTAILMENT,4.3
7738,NEUTRAL,2.9
7745,CONTRADICTION,3.6
7748,NEUTRAL,3.6
7749,NEUTRAL,2.8
7750,NEUTRAL,2.7
7756,NEUTRAL,3.85
7758,CONTRADICTION,4.3
7759,NEUTRAL,4.6
7761,NEUTRAL,3.5
7762,NEUTRAL,3.9
7765,NEUTRAL,3.3
7766,ENTAILMENT,4.8
7767,CONTRADICTION,3.0
7770,NEUTRAL,3.3
7773,ENTAILMENT,3.7
7774,ENTAILMENT,4.6
7775,NEUTRAL,4.0
7783,NEUTRAL,1.9
7786,ENTAILMENT,4.3
7788,ENTAILMENT,4.6
7789,NEUTRAL,3.9
7791,NEUTRAL,3.7
7796,CONTRADICTION,3.4
7797,ENTAILMENT,5.0
7799,NEUTRAL,3.6
7800,NEUTRAL,3.0
7801,NEUTRAL,3.3
7802,NEUTRAL,3.4
7803,NEUTRAL,3.6
7806,ENTAILMENT,4.915
7809,CONTRADICTION,3.2
7812,ENTAILMENT,4.3
7814,CONTRADICTION,3.4
7815,ENTAILMENT,4.6
7816,NEUTRAL,3.9
7818,NEUTRAL,1.9
7824,ENTAILMENT,4.8
7825,NEUTRAL,3.2
7826,NEUTRAL,4.1
7827,NEUTRAL,3.5
7828,NEUTRAL,4.2
7829,NEUTRAL,3.5
7830,NEUTRAL,4.0
7831,ENTAILMENT,4.4
7832,NEUTRAL,3.6
7833,ENTAILMENT,4.7
7835,ENTAILMENT,4.4
7837,ENTAILMENT,4.4
7840,ENTAILMENT,4.6
7842,ENTAILMENT,4.6
7843,CONTRADICTION,3.4
7845,NEUTRAL,3.5
7846,NEUTRAL,3.6
7848,NEUTRAL,3.9
7850,CONTRADICTION,3.7
7852,CONTRADICTION,3.9
7853,NEUTRAL,3.6
7854,NEUTRAL,3.3
7855,NEUTRAL,3.6
7856,NEUTRAL,2.6
7857,NEUTRAL,3.4
7858,NEUTRAL,4.7
7860,ENTAILMENT,4.5
7862,NEUTRAL,3.8
7863,CONTRADICTION,2.6
7865,NEUTRAL,4.1
7870,ENTAILMENT,4.7
7871,NEUTRAL,3.7
7873,NEUTRAL,4.0
7874,NEUTRAL,3.4
7879,CONTRADICTION,3.2
7880,ENTAILMENT,4.5
7882,NEUTRAL,4.2
7883,ENTAILMENT,4.6
7885,NEUTRAL,3.3
7886,ENTAILMENT,4.2
7894,CONTRADICTION,4.0
7895,NEUTRAL,4.3
7897,CONTRADICTION,3.4
7901,NEUTRAL,3.4
7904,NEUTRAL,3.535
7905,ENTAILMENT,4.4
7907,NEUTRAL,3.5
7908,ENTAILMENT,4.7
7910,NEUTRAL,3.9
7911,NEUTRAL,3.2
7913,NEUTRAL,3.6
7914,NEUTRAL,3.1
7915,NEUTRAL,3.9
7916,ENTAILMENT,4.3
7918,ENTAILMENT,4.7
7919,CONTRADICTION,3.5
7920,ENTAILMENT,4.1
7922,ENTAILMENT,4.1
7924,ENTAILMENT,4.1
7928,CONTRADICTION,4.3
7929,NEUTRAL,1.6
7930,NEUTRAL,1.2
7931,NEUTRAL,1.6
7941,NEUTRAL,1.6
7942,NEUTRAL,2.2
7943,ENTAILMENT,4.4
7944,NEUTRAL,3.8
7945,ENTAILMENT,4.5
7948,NEUTRAL,2.4
7952,ENTAILMENT,4.6
7955,CONTRADICTION,3.2
7956,NEUTRAL,4.7
7958,NEUTRAL,4.0
7960,NEUTRAL,4.3
7961,ENTAILMENT,4.6
7962,CONTRADICTION,3.7
7965,CONTRADICTION,3.5
7968,NEUTRAL,2.7
7969,NEUTRAL,2.0
7970,NEUTRAL,3.0
7974,ENTAILMENT,4.6
7975,NEUTRAL,3.5
7978,NEUTRAL,3.6
7979,NEUTRAL,3.3
7982,NEUTRAL,3.3
7983,NEUTRAL,4.1
7984,CONTRADICTION,4.2
7988,NEUTRAL,2.8
7991,ENTAILMENT,4.6
7992,ENTAILMENT,4.4
7994,ENTAILMENT,4.5
8000,NEUTRAL,4.2
8001,ENTAILMENT,4.4
8003,ENTAILMENT,4.7
8004,NEUTRAL,3.0
8007,NEUTRAL,1.6
8008,NEUTRAL,2.5
8009,NEUTRAL,2.5
8011,ENTAILMENT,4.0
8013,CONTRADICTION,2.9
8015,NEUTRAL,3.0
8016,NEUTRAL,4.1
8017,NEUTRAL,3.115
8019,NEUTRAL,4.5
8020,NEUTRAL,3.7
8022,NEUTRAL,3.0
8023,NEUTRAL,4.3
8026,NEUTRAL,2.9
8027,NEUTRAL,4.2
8030,ENTAILMENT,4.8
8033,NEUTRAL,3.0
8034,NEUTRAL,3.6
8035,CONTRADICTION,2.8
8036,NEUTRAL,3.5
8042,NEUTRAL,2.2
8043,NEUTRAL,4.3
8045,NEUTRAL,3.9
8046,NEUTRAL,4.4
8048,ENTAILMENT,4.1
8051,NEUTRAL,2.8
8052,NEUTRAL,3.9
8053,NEUTRAL,4.2
8054,NEUTRAL,4.1
8056,NEUTRAL,3.3
8061,NEUTRAL,3.8
8062,NEUTRAL,2.6
8063,NEUTRAL,3.9
8066,ENTAILMENT,4.9
8070,ENTAILMENT,4.3
8074,NEUTRAL,4.2
8075,ENTAILMENT,4.5
8078,NEUTRAL,4.0
8080,NEUTRAL,3.1
8081,NEUTRAL,4.2
8082,ENTAILMENT,4.8
8083,NEUTRAL,3.3
8085,ENTAILMENT,3.5
8086,ENTAILMENT,4.165
8087,ENTAILMENT,3.835
8088,ENTAILMENT,4.3
8097,NEUTRAL,3.6
8098,NEUTRAL,3.2
8099,NEUTRAL,4.0
8100,NEUTRAL,5.0
8101,CONTRADICTION,4.1
8102,NEUTRAL,4.35
8103,NEUTRAL,3.8
8106,NEUTRAL,3.6
8107,NEUTRAL,3.0
8111,ENTAILMENT,5.0
8113,NEUTRAL,1.7
8114,NEUTRAL,1.2
8115,NEUTRAL,1.6
8116,NEUTRAL,1.8
8117,NEUTRAL,1.3
8118,ENTAILMENT,4.7
8123,NEUTRAL,2.9
8125,NEUTRAL,3.0
8128,ENTAILMENT,3.1
8131,NEUTRAL,4.0
8132,NEUTRAL,3.8
8133,NEUTRAL,3.6
8135,NEUTRAL,3.9
8139,CONTRADICTION,3.7
8140,NEUTRAL,2.9
8142,NEUTRAL,3.3
8144,NEUTRAL,3.2
8146,NEUTRAL,2.8
8148,NEUTRAL,3.3
8149,NEUTRAL,2.9
8150,NEUTRAL,1.7
8151,NEUTRAL,2.3
8153,NEUTRAL,3.0
8154,ENTAILMENT,4.8
8160,NEUTRAL,3.9
8164,ENTAILMENT,3.415
8166,ENTAILMENT,3.8
8167,NEUTRAL,3.4
8169,NEUTRAL,3.0
8170,NEUTRAL,2.8
8171,NEUTRAL,3.8
8172,NEUTRAL,4.9
8174,ENTAILMENT,4.6
8176,NEUTRAL,3.9
8178,ENTAILMENT,4.2
8181,ENTAILMENT,4.7
8182,NEUTRAL,3.9
8183,ENTAILMENT,4.9
8185,ENTAILMENT,3.8
8188,ENTAILMENT,3.3
8197,NEUTRAL,3.1
8198,NEUTRAL,2.5
8202,NEUTRAL,2.9
8203,NEUTRAL,4.0
8204,NEUTRAL,3.1
8205,ENTAILMENT,3.9
8207,NEUTRAL,4.3
8208,NEUTRAL,4.5
8209,NEUTRAL,3.5
8214,NEUTRAL,2.7
8218,NEUTRAL,3.2
8221,NEUTRAL,3.9
8222,NEUTRAL,3.5
8224,NEUTRAL,2.5
8226,NEUTRAL,4.4
8229,NEUTRAL,3.6
8231,NEUTRAL,2.8
8232,NEUTRAL,3.9
8234,ENTAILMENT,3.7
8235,ENTAILMENT,4.6
8236,NEUTRAL,3.5
8237,ENTAILMENT,4.6
8238,NEUTRAL,3.0
8239,NEUTRAL,3.25
8240,NEUTRAL,2.3
8241,NEUTRAL,3.4
8242,NEUTRAL,1.7
8243,NEUTRAL,3.2
8244,ENTAILMENT,4.6
8245,ENTAILMENT,3.4
8250,NEUTRAL,3.6
8252,NEUTRAL,3.6
8253,ENTAILMENT,4.9
8254,ENTAILMENT,3.8
8255,ENTAILMENT,4.9
8256,ENTAILMENT,3.5
8257,NEUTRAL,4.1
8259,NEUTRAL,3.5
8260,NEUTRAL,2.3
8261,NEUTRAL,3.9
8262,ENTAILMENT,4.5
8265,ENTAILMENT,4.0
8268,NEUTRAL,3.9
8270,NEUTRAL,3.2
8271,ENTAILMENT,4.8
8273,ENTAILMENT,4.6
8275,NEUTRAL,3.6
8278,NEUTRAL,3.5
8279,NEUTRAL,3.0
8280,NEUTRAL,4.8
8284,NEUTRAL,3.2
8286,NEUTRAL,3.7
8287,NEUTRAL,2.9
8290,CONTRADICTION,4.3
8291,ENTAILMENT,4.4
8292,ENTAILMENT,3.6
8293,NEUTRAL,3.5
8295,NEUTRAL,3.8
8297,NEUTRAL,4.1
8298,ENTAILMENT,4.9
8299,NEUTRAL,3.3
8301,CONTRADICTION,3.9
8302,ENTAILMENT,4.3
8303,CONTRADICTION,3.7
8308,CONTRADICTION,4.0
8309,NEUTRAL,4.6
8310,NEUTRAL,3.3
8311,NEUTRAL,2.4
8315,NEUTRAL,2.65
8318,NEUTRAL,4.4
8319,CONTRADICTION,3.1
8320,NEUTRAL,1.4
8322,NEUTRAL,2.0
8324,NEUTRAL,2.1
8332,NEUTRAL,3.2
8337,NEUTRAL,3.9
8341,NEUTRAL,2.785
8342,ENTAILMENT,4.5
8344,CONTRADICTION,4.0
8346,ENTAILMENT,4.3
8348,NEUTRAL,3.3
8350,CONTRADICTION,4.1
8353,ENTAILMENT,3.9
8354,ENTAILMENT,4.8
8357,NEUTRAL,2.8
8359,NEUTRAL,3.4
8361,NEUTRAL,4.4
8364,NEUTRAL,4.2
8365,NEUTRAL,3.9
8369,NEUTRAL,3.9
8370,ENTAILMENT,4.8
8371,CONTRADICTION,3.1
8372,ENTAILMENT,4.7
8373,NEUTRAL,3.9
8378,NEUTRAL,4.3
8380,NEUTRAL,3.4
8382,NEUTRAL,3.8
8385,NEUTRAL,4.2
8386,NEUTRAL,3.1
8387,NEUTRAL,4.3
8390,ENTAILMENT,4.4
8391,NEUTRAL,3.5
8392,NEUTRAL,2.3
8393,NEUTRAL,1.7
8394,NEUTRAL,2.3
8395,NEUTRAL,2.4
8397,ENTAILMENT,4.6
8399,ENTAILMENT,4.9
8401,ENTAILMENT,4.0
8402,CONTRADICTION,2.9
8403,ENTAILMENT,3.4
8405,ENTAILMENT,3.4
8408,ENTAILMENT,4.3
8410,ENTAILMENT,4.2
8411,NEUTRAL,3.8
8413,ENTAILMENT,4.4
8414,ENTAILMENT,4.6
8415,NEUTRAL,4.4
8416,NEUTRAL,3.5
8418,NEUTRAL,4.3
8420,NEUTRAL,3.0
8422,NEUTRAL,2.1
8423,NEUTRAL,3.7
8427,CONTRADICTION,3.1
8428,NEUTRAL,3.4
8429,NEUTRAL,2.8
8432,NEUTRAL,3.5
8433,NEUTRAL,4.6
8436,CONTRADICTION,2.6
8438,NEUTRAL,2.615
8439,NEUTRAL,2.8
8440,NEUTRAL,2.9
8442,ENTAILMENT,4.1
8443,NEUTRAL,3.7
8445,ENTAILMENT,4.0
8447,NEUTRAL,3.3
8448,ENTAILMENT,3.7
8450,NEUTRAL,4.4
8454,NEUTRAL,3.6
8463,ENTAILMENT,3.5
8464,NEUTRAL,2.8
8465,NEUTRAL,2.4
8466,NEUTRAL,3.1
8467,NEUTRAL,1.915
8468,NEUTRAL,2.6
8472,ENTAILMENT,4.085
8473,NEUTRAL,2.6
8477,NEUTRAL,2.2
8478,ENTAILMENT,4.5
8480,ENTAILMENT,4.4
8485,ENTAILMENT,4.3
8487,ENTAILMENT,4.1
8488,NEUTRAL,3.7
8491,ENTAILMENT,3.8
8495,NEUTRAL,4.0
8496,ENTAILMENT,4.8
8497,CONTRADICTION,3.0
8498,ENTAILMENT,4.3
8499,CONTRADICTION,4.3
8503,NEUTRAL,4.2
8508,NEUTRAL,3.6
8509,NEUTRAL,3.6
8510,NEUTRAL,3.6
8513,NEUTRAL,3.635
8515,CONTRADICTION,4.2
8518,ENTAILMENT,3.9
8519,NEUTRAL,3.8
8522,ENTAILMENT,4.3
8523,ENTAILMENT,4.1
8526,NEUTRAL,3.8
8527,NEUTRAL,3.0
8531,NEUTRAL,2.1
8533,NEUTRAL,4.0
8534,NEUTRAL,4.2
8535,ENTAILMENT,4.3
8539,NEUTRAL,2.3
8540,NEUTRAL,3.9
8542,NEUTRAL,3.4
8544,NEUTRAL,3.5
8545,NEUTRAL,4.3
8546,NEUTRAL,4.2
8547,NEUTRAL,4.1
8549,NEUTRAL,4.5
8550,NEUTRAL,4.5
8552,ENTAILMENT,4.4
8553,NEUTRAL,3.5
8554,NEUTRAL,3.3
8556,NEUTRAL,3.4
8557,NEUTRAL,3.1
8559,ENTAILMENT,4.3
8560,NEUTRAL,3.6
8565,NEUTRAL,3.0
8568,NEUTRAL,4.6
8570,ENTAILMENT,4.3
8573,NEUTRAL,3.4
8575,NEUTRAL,2.7
8577,NEUTRAL,4.2
8579,ENTAILMENT,4.7
8580,NEUTRAL,3.8
8583,NEUTRAL,4.0
8585,ENTAILMENT,4.2
8587,CONTRADICTION,4.1
8591,NEUTRAL,3.1
8592,NEUTRAL,2.8
8595,ENTAILMENT,4.4
8599,NEUTRAL,3.6
8602,NEUTRAL,4.1
8603,NEUTRAL,4.0
8604,ENTAILMENT,4.4
8605,NEUTRAL,3.6
8612,ENTAILMENT,4.4
8615,ENTAILMENT,5.0
8616,CONTRADICTION,3.1
8617,NEUTRAL,3.8
8619,ENTAILMENT,2.8
8621,NEUTRAL,3.9
8623,NEUTRAL,3.5
8625,NEUTRAL,3.7
8628,NEUTRAL,3.1
8634,NEUTRAL,4.2
8638,NEUTRAL,2.8
8640,NEUTRAL,4.9
8641,NEUTRAL,3.4
8642,NEUTRAL,4.6
8643,NEUTRAL,3.15
8644,NEUTRAL,3.9
8648,NEUTRAL,3.6
8650,NEUTRAL,4.3
8652,CONTRADICTION,4.6
8653,ENTAILMENT,3.2
8654,NEUTRAL,4.1
8655,ENTAILMENT,2.7
8659,ENTAILMENT,3.9
8661,ENTAILMENT,3.6
8662,NEUTRAL,4.2
8666,NEUTRAL,3.7
8667,NEUTRAL,3.5
8670,NEUTRAL,4.1
8671,ENTAILMENT,5.0
8672,ENTAILMENT,3.1
8673,NEUTRAL,3.1
8677,NEUTRAL,2.9
8681,NEUTRAL,3.0
8682,NEUTRAL,2.8
8687,ENTAILMENT,4.8
8688,NEUTRAL,3.3
8693,NEUTRAL,4.8
8694,NEUTRAL,3.7
8695,NEUTRAL,4.3
8698,ENTAILMENT,5.0
8701,NEUTRAL,2.8
8703,CONTRADICTION,3.2
8704,NEUTRAL,3.9
8706,NEUTRAL,3.4
8707,ENTAILMENT,4.7
8710,ENTAILMENT,3.4
8711,NEUTRAL,3.6
8713,ENTAILMENT,3.8
8715,CONTRADICTION,3.4
8717,NEUTRAL,3.6
8718,NEUTRAL,3.5
8720,NEUTRAL,3.8
8721,NEUTRAL,2.9
8722,NEUTRAL,3.2
8723,ENTAILMENT,4.7
8725,ENTAILMENT,4.7
8726,CONTRADICTION,3.2
8729,NEUTRAL,4.0
8730,NEUTRAL,2.9
8731,NEUTRAL,3.8
8732,NEUTRAL,4.3
8733,CONTRADICTION,4.0
8734,ENTAILMENT,4.7
8735,ENTAILMENT,3.6
8736,NEUTRAL,4.5
8737,NEUTRAL,3.4
8740,NEUTRAL,4.7
8744,CONTRADICTION,2.9
8745,NEUTRAL,3.7
8747,NEUTRAL,3.5
8752,NEUTRAL,4.4
8754,NEUTRAL,4.1
8755,NEUTRAL,3.2
8758,NEUTRAL,3.9
8761,ENTAILMENT,4.6
8762,NEUTRAL,3.7
8763,NEUTRAL,2.7
8764,NEUTRAL,2.3
8765,NEUTRAL,3.1
8769,CONTRADICTION,3.7
8770,NEUTRAL,4.4
8771,CONTRADICTION,3.8
8772,NEUTRAL,3.665
8773,NEUTRAL,3.0
8774,NEUTRAL,3.6
8776,NEUTRAL,4.0
8778,NEUTRAL,4.4
8780,NEUTRAL,3.3
8782,NEUTRAL,3.7
8785,NEUTRAL,3.5
8788,ENTAILMENT,4.7
8789,NEUTRAL,3.4
8793,NEUTRAL,3.4
8795,ENTAILMENT,4.8
8797,NEUTRAL,4.565
8798,CONTRADICTION,3.4
8799,ENTAILMENT,4.8
8802,NEUTRAL,4.1
8803,NEUTRAL,4.6
8804,NEUTRAL,4.3
8807,CONTRADICTION,2.7
8808,NEUTRAL,3.5
8809,NEUTRAL,3.7
8810,NEUTRAL,3.2
8811,NEUTRAL,3.6
8812,NEUTRAL,3.0
8817,ENTAILMENT,4.6
8818,NEUTRAL,3.585
8819,ENTAILMENT,4.5
8820,NEUTRAL,3.3
8821,ENTAILMENT,4.5
8824,ENTAILMENT,4.3
8825,NEUTRAL,3.8
8826,NEUTRAL,3.9
8827,NEUTRAL,2.0
8828,ENTAILMENT,4.1
8829,NEUTRAL,2.0
8831,ENTAILMENT,4.1
8833,NEUTRAL,4.2
8835,NEUTRAL,3.7
8837,NEUTRAL,3.4
8839,NEUTRAL,3.8
8840,NEUTRAL,4.6
8843,NEUTRAL,3.7
8845,NEUTRAL,1.9
8847,NEUTRAL,3.5
8849,NEUTRAL,3.9
8850,NEUTRAL,3.55
8851,NEUTRAL,4.7
8853,NEUTRAL,3.9
8857,NEUTRAL,3.6
8860,ENTAILMENT,4.5
8861,CONTRADICTION,3.8
8863,NEUTRAL,2.9
8864,NEUTRAL,4.1
8865,NEUTRAL,3.9
8866,NEUTRAL,3.7
8868,NEUTRAL,3.2
8870,NEUTRAL,3.1
8871,NEUTRAL,4.3
8872,NEUTRAL,3.4
8874,NEUTRAL,2.1
8877,NEUTRAL,3.585
8880,NEUTRAL,3.0
8881,NEUTRAL,1.6
8882,NEUTRAL,3.1
8883,NEUTRAL,3.1
8884,NEUTRAL,3.5
8885,ENTAILMENT,4.7
8886,NEUTRAL,3.9
8887,ENTAILMENT,4.2
8889,NEUTRAL,3.3
8890,NEUTRAL,1.635
8891,NEUTRAL,3.0
8893,NEUTRAL,2.6
8895,CONTRADICTION,3.3
8896,ENTAILMENT,4.4
8897,CONTRADICTION,4.0
8898,NEUTRAL,3.6
8899,NEUTRAL,3.1
8900,ENTAILMENT,3.7
8904,NEUTRAL,3.5
8905,ENTAILMENT,4.5
8906,NEUTRAL,3.5
8909,NEUTRAL,3.9
8910,NEUTRAL,2.2
8911,ENTAILMENT,4.2
8912,ENTAILMENT,4.5
8919,NEUTRAL,3.0
8920,ENTAILMENT,4.2
8921,NEUTRAL,3.7
8922,NEUTRAL,3.4
8923,ENTAILMENT,4.5
8925,NEUTRAL,3.2
8927,NEUTRAL,3.7
8928,NEUTRAL,3.0
8929,NEUTRAL,3.1
8930,ENTAILMENT,4.6
8931,NEUTRAL,3.9
8933,CONTRADICTION,3.7
8935,CONTRADICTION,3.3
8939,NEUTRAL,4.8
8940,NEUTRAL,4.0
8946,NEUTRAL,3.2
8947,NEUTRAL,2.9
8950,ENTAILMENT,4.6
8951,NEUTRAL,4.0
8953,NEUTRAL,4.0
8954,NEUTRAL,3.8
8960,ENTAILMENT,3.4
8962,NEUTRAL,3.5
8968,ENTAILMENT,5.0
8969,CONTRADICTION,3.9
8970,NEUTRAL,3.6
8971,NEUTRAL,2.8
8974,NEUTRAL,3.6
8975,NEUTRAL,4.4
8979,NEUTRAL,3.3
8981,NEUTRAL,4.0
8984,ENTAILMENT,4.6
8985,CONTRADICTION,3.465
8989,NEUTRAL,4.0
8990,NEUTRAL,3.6
8991,NEUTRAL,3.5
8993,NEUTRAL,4.6
8995,NEUTRAL,3.4
8997,NEUTRAL,4.0
9002,NEUTRAL,3.2
9003,NEUTRAL,4.1
9004,ENTAILMENT,4.9
9007,CONTRADICTION,3.2
9008,NEUTRAL,3.835
9009,NEUTRAL,3.585
9010,ENTAILMENT,4.1
9012,NEUTRAL,3.9
9013,ENTAILMENT,4.9
9016,NEUTRAL,3.7
9018,NEUTRAL,3.7
9020,NEUTRAL,3.9
9022,ENTAILMENT,4.8
9023,NEUTRAL,3.7
9025,NEUTRAL,3.6
9026,NEUTRAL,3.0
9027,NEUTRAL,4.0
9032,ENTAILMENT,3.965
9034,NEUTRAL,3.9
9042,ENTAILMENT,4.7
9043,NEUTRAL,3.7
9047,NEUTRAL,4.0
9048,ENTAILMENT,4.485
9049,ENTAILMENT,4.5
9052,CONTRADICTION,3.8
9055,NEUTRAL,3.9
9057,NEUTRAL,4.2
9059,CONTRADICTION,4.0
9060,NEUTRAL,5.0
9061,NEUTRAL,4.1
9062,NEUTRAL,3.3
9063,NEUTRAL,3.8
9064,NEUTRAL,3.5
9065,NEUTRAL,3.5
9072,NEUTRAL,2.9
9076,NEUTRAL,4.5
9079,ENTAILMENT,3.7
9081,NEUTRAL,3.0
9082,NEUTRAL,2.5
9084,NEUTRAL,2.6
9087,ENTAILMENT,4.9
9088,CONTRADICTION,4.2
9089,NEUTRAL,2.9
9091,NEUTRAL,2.9
9092,NEUTRAL,2.5
9100,NEUTRAL,3.5
9104,NEUTRAL,3.3
9105,NEUTRAL,4.8
9107,NEUTRAL,2.8
9111,NEUTRAL,3.1
9112,ENTAILMENT,4.2
9114,ENTAILMENT,4.4
9115,CONTRADICTION,3.2
9116,ENTAILMENT,4.2
9118,ENTAILMENT,3.8
9119,NEUTRAL,3.3
9120,ENTAILMENT,4.0
9121,ENTAILMENT,5.0
9122,NEUTRAL,3.6
9123,ENTAILMENT,4.8
9124,NEUTRAL,3.4
9128,NEUTRAL,1.1
9130,ENTAILMENT,4.6
9135,NEUTRAL,3.0
9138,NEUTRAL,3.9
9143,ENTAILMENT,4.5
9144,NEUTRAL,3.8
9145,ENTAILMENT,4.6
9149,NEUTRAL,3.6
9151,NEUTRAL,3.8
9152,NEUTRAL,3.0
9154,NEUTRAL,2.5
9157,ENTAILMENT,4.5
9158,CONTRADICTION,2.9
9162,NEUTRAL,2.5
9163,NEUTRAL,3.7
9164,NEUTRAL,2.8
9165,NEUTRAL,3.2
9166,ENTAILMENT,4.5
9168,ENTAILMENT,4.9
9170,NEUTRAL,3.6
9173,NEUTRAL,2.9
9174,NEUTRAL,4.0
9175,NEUTRAL,4.3
9176,CONTRADICTION,2.9
9178,CONTRADICTION,3.4
9179,ENTAILMENT,3.4
9180,NEUTRAL,3.8
9182,ENTAILMENT,3.5
9190,NEUTRAL,4.1
9191,NEUTRAL,2.0
9195,ENTAILMENT,4.6
9197,NEUTRAL,3.2
9199,NEUTRAL,3.6
9201,NEUTRAL,3.2
9202,ENTAILMENT,5.0
9203,NEUTRAL,4.0
9204,NEUTRAL,4.9
9205,ENTAILMENT,3.915
9207,NEUTRAL,4.0
9209,NEUTRAL,3.3
9210,NEUTRAL,3.5
9214,NEUTRAL,3.8
9216,NEUTRAL,1.935
9217,NEUTRAL,2.3
9218,NEUTRAL,3.1
9219,NEUTRAL,3.0
9220,ENTAILMENT,4.9
9221,NEUTRAL,3.9
9225,NEUTRAL,2.7
9226,NEUTRAL,3.1
9227,NEUTRAL,3.6
9228,NEUTRAL,3.6
9229,NEUTRAL,4.4
9231,ENTAILMENT,4.7
9232,CONTRADICTION,2.8
9234,NEUTRAL,3.3
9237,ENTAILMENT,4.5
9243,NEUTRAL,2.2
